date,timestamp,n_subbands_found,n_subbands_expected,is_complete,size_bytes,has_ms
2026-01-25,2026-01-25T02:59:54,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:05:03,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:10:13,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:15:22,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:20:31,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:25:40,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:35:44,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:42:38,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:47:48,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:52:57,16,16,True,2325577600,False
2026-01-25,2026-01-25T03:58:06,16,16,True,2325577600,False
2026-01-25,2026-01-25T04:03:15,16,16,True,2325577600,False
2026-01-25,2026-01-25T04:08:25,16,16,True,2325577600,False
2026-01-25,2026-01-25T04:13:34,16,16,True,2325577600,False
2026-01-25,2026-01-25T04:18:43,16,16,True,2325577600,False
2026-01-25,2026-01-25T04:23:52,16,16,True,2325577600,False
2026-01-25,2026-01-25T04:29:02,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:06:05,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:11:14,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:16:24,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:21:33,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:26:42,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:31:51,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:37:01,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:42:10,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:47:19,16,16,True,2325577600,False
2026-01-25,2026-01-25T11:52:28,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:02:39,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:09:32,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:14:42,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:19:51,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:25:00,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:30:09,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:35:19,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:40:28,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:45:37,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:50:46,16,16,True,2325577600,False
2026-01-25,2026-01-25T12:55:55,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:06:00,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:12:53,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:18:02,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:23:11,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:28:21,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:33:30,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:38:39,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:43:48,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:48:57,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:54:07,16,16,True,2325577600,False
2026-01-25,2026-01-25T13:59:16,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:09:22,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:16:14,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:21:23,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:26:33,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:31:42,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:36:51,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:42:00,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:47:10,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:52:19,16,16,True,2325577600,False
2026-01-25,2026-01-25T14:57:28,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:02:37,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:12:43,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:19:35,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:24:44,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:29:54,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:35:03,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:40:12,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:45:21,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:50:31,16,16,True,2325577600,False
2026-01-25,2026-01-25T15:55:40,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:00:49,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:05:58,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:16:03,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:22:56,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:28:05,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:33:15,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:38:24,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:43:33,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:48:42,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:53:52,16,16,True,2325577600,False
2026-01-25,2026-01-25T16:59:01,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:04:10,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:09:19,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:19:25,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:26:17,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:31:26,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:36:35,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:41:45,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:46:54,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:52:03,16,16,True,2325577600,False
2026-01-25,2026-01-25T17:57:12,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:02:22,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:07:31,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:12:40,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:22:45,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:29:37,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:34:47,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:39:56,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:45:05,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:50:14,16,16,True,2325577600,False
2026-01-25,2026-01-25T18:55:24,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:00:33,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:05:42,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:10:51,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:16:00,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:26:05,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:32:58,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:38:08,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:43:17,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:48:26,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:53:35,16,16,True,2325577600,False
2026-01-25,2026-01-25T19:58:45,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:03:54,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:09:03,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:14:12,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:19:22,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:29:26,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:36:19,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:41:28,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:46:38,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:51:47,16,16,True,2325577600,False
2026-01-25,2026-01-25T20:56:56,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:02:05,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:07:15,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:12:24,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:17:33,16,16,True,2277570016,True
2026-01-25,2026-01-25T21:22:42,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:32:49,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:39:41,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:44:51,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:50:00,16,16,True,2325577600,False
2026-01-25,2026-01-25T21:55:09,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:00:18,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:05:28,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:10:37,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:15:46,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:20:55,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:26:05,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:36:08,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:43:02,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:48:11,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:53:20,16,16,True,2325577600,True
2026-01-25,2026-01-25T22:58:30,16,16,True,2325577600,True
2026-01-25,2026-01-25T23:03:39,16,16,True,2325577600,False
2026-01-25,2026-01-25T23:08:48,16,16,True,2325577600,False
2026-01-25,2026-01-25T23:13:57,16,16,True,2325577600,False
2026-01-25,2026-01-25T23:19:07,16,16,True,2325577600,False
2026-01-25,2026-01-25T23:24:16,16,16,True,2325577600,False
2026-01-25,2026-01-25T23:29:25,16,16,True,2325577600,False
2026-01-25,2026-01-25T23:39:30,16,16,True,2325577600,False
2026-01-25,2026-01-25T23:46:22,16,16,True,2325577600,False
2026-02-11,2026-02-11T15:58:07,12,16,False,1744183200,False
2026-02-11,2026-02-11T15:58:08,4,16,False,581394400,False
2026-02-11,2026-02-11T16:03:16,6,16,False,872091600,False
2026-02-11,2026-02-11T16:03:17,10,16,False,1453486000,False
2026-02-11,2026-02-11T16:15:20,1,16,False,145348600,False
2026-02-11,2026-02-11T16:15:22,1,16,False,145348600,False
2026-02-11,2026-02-11T16:15:28,1,16,False,145348600,False
2026-02-11,2026-02-11T16:15:29,2,16,False,290697200,False
2026-02-11,2026-02-11T16:15:31,1,16,False,145348600,False
2026-02-11,2026-02-11T16:15:32,3,16,False,436045800,False
2026-02-11,2026-02-11T16:15:33,2,16,False,290697200,False
2026-02-11,2026-02-11T16:15:34,2,16,False,290697200,False
2026-02-11,2026-02-11T16:15:35,2,16,False,290697200,False
2026-02-11,2026-02-11T16:15:38,1,16,False,145348600,False
2026-02-11,2026-02-11T16:22:15,12,16,False,1744183200,False
2026-02-11,2026-02-11T16:22:16,4,16,False,581394400,False
2026-02-11,2026-02-11T16:27:24,6,16,False,872091600,False
2026-02-11,2026-02-11T16:27:25,10,16,False,1453486000,False
2026-02-11,2026-02-11T16:32:33,3,16,False,436045800,False
2026-02-11,2026-02-11T16:32:34,13,16,False,1889531800,False
2026-02-11,2026-02-11T16:37:42,1,16,False,145348600,False
2026-02-11,2026-02-11T16:37:43,13,16,False,1889531800,False
2026-02-11,2026-02-11T16:37:44,2,16,False,290697200,False
2026-02-11,2026-02-11T16:42:52,11,16,False,1598834600,False
2026-02-11,2026-02-11T16:42:53,5,16,False,726743000,False
2026-02-11,2026-02-11T16:48:01,6,16,False,872091600,False
2026-02-11,2026-02-11T16:48:02,10,16,False,1453486000,False
2026-02-11,2026-02-11T16:53:10,4,16,False,581394400,False
2026-02-11,2026-02-11T16:53:11,12,16,False,1744183200,False
2026-02-11,2026-02-11T16:58:19,3,16,False,436045800,False
2026-02-11,2026-02-11T16:58:20,12,16,False,1744183200,False
2026-02-11,2026-02-11T16:58:21,1,16,False,145348600,False
2026-02-11,2026-02-11T17:03:29,12,16,False,1744183200,False
2026-02-11,2026-02-11T17:03:30,4,16,False,581394400,False
2026-02-11,2026-02-11T17:08:38,6,16,False,872091600,False
2026-02-11,2026-02-11T17:08:39,10,16,False,1453486000,False
2026-02-11,2026-02-11T17:18:43,1,16,False,145348600,False
2026-02-11,2026-02-11T17:18:49,1,16,False,145348600,False
2026-02-11,2026-02-11T17:18:50,2,16,False,290697200,False
2026-02-11,2026-02-11T17:18:51,1,16,False,145348600,False
2026-02-11,2026-02-11T17:18:52,2,16,False,290697200,False
2026-02-11,2026-02-11T17:18:53,3,16,False,436045800,False
2026-02-11,2026-02-11T17:18:54,1,16,False,145348600,False
2026-02-11,2026-02-11T17:18:55,2,16,False,290697200,False
2026-02-11,2026-02-11T17:18:56,2,16,False,290697200,False
2026-02-11,2026-02-11T17:19:00,1,16,False,145348600,False
2026-02-11,2026-02-11T17:25:34,4,16,False,581394400,False
2026-02-11,2026-02-11T17:25:35,12,16,False,1744183200,False
2026-02-11,2026-02-11T17:30:43,2,16,False,290697200,False
2026-02-11,2026-02-11T17:30:44,14,16,False,2034880400,False
2026-02-11,2026-02-11T17:35:53,13,16,False,1889531800,False
2026-02-11,2026-02-11T17:35:54,3,16,False,436045800,False
2026-02-11,2026-02-11T17:41:02,6,16,False,872091600,False
2026-02-11,2026-02-11T17:41:03,10,16,False,1453486000,False
2026-02-11,2026-02-11T17:46:11,4,16,False,581394400,False
2026-02-11,2026-02-11T17:46:12,12,16,False,1744183200,False
2026-02-11,2026-02-11T17:51:20,3,16,False,436045800,False
2026-02-11,2026-02-11T17:51:21,13,16,False,1889531800,False
2026-02-11,2026-02-11T17:56:30,15,16,False,2180229000,False
2026-02-11,2026-02-11T17:56:31,1,16,False,145348600,False
2026-02-11,2026-02-11T18:01:39,7,16,False,1017440200,False
2026-02-11,2026-02-11T18:01:40,9,16,False,1308137400,False
2026-02-11,2026-02-11T18:06:48,4,16,False,581394400,False
2026-02-11,2026-02-11T18:06:49,12,16,False,1744183200,False
2026-02-11,2026-02-11T18:11:57,3,16,False,436045800,False
2026-02-11,2026-02-11T18:11:58,13,16,False,1889531800,False
2026-02-11,2026-02-11T18:22:04,1,16,False,145348600,False
2026-02-11,2026-02-11T18:22:07,1,16,False,145348600,False
2026-02-11,2026-02-11T18:22:08,1,16,False,145348600,False
2026-02-11,2026-02-11T18:22:10,1,16,False,145348600,False
2026-02-11,2026-02-11T18:22:11,1,16,False,145348600,False
2026-02-11,2026-02-11T18:22:13,1,16,False,145348600,False
2026-02-11,2026-02-11T18:22:14,3,16,False,436045800,False
2026-02-11,2026-02-11T18:22:15,2,16,False,290697200,False
2026-02-11,2026-02-11T18:22:16,4,16,False,581394400,False
2026-02-11,2026-02-11T18:22:20,1,16,False,145348600,False
2026-02-11,2026-02-11T18:28:56,15,16,False,2180229000,False
2026-02-11,2026-02-11T18:28:57,1,16,False,145348600,False
2026-02-11,2026-02-11T18:34:05,12,16,False,1744183200,False
2026-02-11,2026-02-11T18:34:06,4,16,False,581394400,False
2026-02-11,2026-02-11T18:39:14,6,16,False,872091600,False
2026-02-11,2026-02-11T18:39:15,10,16,False,1453486000,False
2026-02-11,2026-02-11T18:44:23,4,16,False,581394400,False
2026-02-11,2026-02-11T18:44:24,12,16,False,1744183200,False
2026-02-11,2026-02-11T18:49:32,2,16,False,290697200,False
2026-02-11,2026-02-11T18:49:33,14,16,False,2034880400,False
2026-02-11,2026-02-11T18:54:42,12,16,False,1744183200,False
2026-02-11,2026-02-11T18:54:43,4,16,False,581394400,False
2026-02-11,2026-02-11T18:59:51,7,16,False,1017440200,False
2026-02-11,2026-02-11T18:59:52,9,16,False,1308137400,False
2026-02-11,2026-02-11T19:05:00,4,16,False,581394400,False
2026-02-11,2026-02-11T19:05:01,12,16,False,1744183200,False
2026-02-11,2026-02-11T19:10:09,3,16,False,436045800,False
2026-02-11,2026-02-11T19:10:10,13,16,False,1889531800,False
2026-02-11,2026-02-11T19:15:19,13,16,False,1889531800,False
2026-02-11,2026-02-11T19:15:20,3,16,False,436045800,False
2026-02-11,2026-02-11T19:25:32,1,16,False,145348600,False
2026-02-11,2026-02-11T19:25:35,1,16,False,145348600,False
2026-02-11,2026-02-11T19:25:38,3,16,False,436045800,False
2026-02-11,2026-02-11T19:25:40,1,16,False,145348600,False
2026-02-11,2026-02-11T19:25:41,3,16,False,436045800,False
2026-02-11,2026-02-11T19:25:42,2,16,False,290697200,False
2026-02-11,2026-02-11T19:25:43,2,16,False,290697200,False
2026-02-11,2026-02-11T19:25:44,1,16,False,145348600,False
2026-02-11,2026-02-11T19:25:48,2,16,False,290697200,False
2026-02-11,2026-02-11T19:32:24,7,16,False,1017440200,False
2026-02-11,2026-02-11T19:32:25,9,16,False,1308137400,False
2026-02-11,2026-02-11T19:37:33,4,16,False,581394400,False
2026-02-11,2026-02-11T19:37:34,12,16,False,1744183200,False
2026-02-11,2026-02-11T19:42:42,2,16,False,290697200,False
2026-02-11,2026-02-11T19:42:43,14,16,False,2034880400,False
2026-02-11,2026-02-11T19:47:52,13,16,False,1889531800,False
2026-02-11,2026-02-11T19:47:53,3,16,False,436045800,False
2026-02-11,2026-02-11T19:53:01,7,16,False,1017440200,False
2026-02-11,2026-02-11T19:53:02,9,16,False,1308137400,False
2026-02-11,2026-02-11T19:58:10,4,16,False,581394400,False
2026-02-11,2026-02-11T19:58:11,12,16,False,1744183200,False
2026-02-11,2026-02-11T20:03:19,3,16,False,436045800,False
2026-02-11,2026-02-11T20:03:20,13,16,False,1889531800,False
2026-02-11,2026-02-11T20:08:29,14,16,False,2034880400,False
2026-02-11,2026-02-11T20:08:30,2,16,False,290697200,False
2026-02-11,2026-02-11T20:13:38,8,16,False,1162788800,False
2026-02-11,2026-02-11T20:13:39,8,16,False,1162788800,False
2026-02-11,2026-02-11T20:18:47,6,16,False,872091600,False
2026-02-11,2026-02-11T20:18:48,10,16,False,1453486000,False
2026-02-11,2026-02-11T20:28:53,1,16,False,145348600,False
2026-02-11,2026-02-11T20:28:54,1,16,False,145348600,False
2026-02-11,2026-02-11T20:28:59,1,16,False,145348600,False
2026-02-11,2026-02-11T20:29:00,2,16,False,290697200,False
2026-02-11,2026-02-11T20:29:02,3,16,False,436045800,False
2026-02-11,2026-02-11T20:29:03,2,16,False,290697200,False
2026-02-11,2026-02-11T20:29:04,2,16,False,290697200,False
2026-02-11,2026-02-11T20:29:05,1,16,False,145348600,False
2026-02-11,2026-02-11T20:29:06,2,16,False,290697200,False
2026-02-11,2026-02-11T20:29:09,1,16,False,145348600,False
2026-02-11,2026-02-11T20:35:46,7,16,False,1017440200,False
2026-02-11,2026-02-11T20:35:47,9,16,False,1308137400,False
2026-02-11,2026-02-11T20:40:55,4,16,False,581394400,False
2026-02-11,2026-02-11T20:40:56,12,16,False,1744183200,False
2026-02-11,2026-02-11T20:46:04,3,16,False,436045800,False
2026-02-11,2026-02-11T20:46:05,13,16,False,1889531800,False
2026-02-11,2026-02-11T20:51:14,15,16,False,2180229000,False
2026-02-11,2026-02-11T20:51:15,1,16,False,145348600,False
2026-02-11,2026-02-11T20:56:23,8,16,False,1162788800,False
2026-02-11,2026-02-11T20:56:24,8,16,False,1162788800,False
2026-02-11,2026-02-11T21:01:32,4,16,False,581394400,False
2026-02-11,2026-02-11T21:01:33,12,16,False,1744183200,False
2026-02-11,2026-02-11T21:06:41,3,16,False,436045800,False
2026-02-11,2026-02-11T21:06:42,13,16,False,1889531800,False
2026-02-11,2026-02-11T21:11:51,15,16,False,2180229000,False
2026-02-11,2026-02-11T21:11:52,1,16,False,145348600,False
2026-02-11,2026-02-11T21:17:00,8,16,False,1162788800,False
2026-02-11,2026-02-11T21:17:01,8,16,False,1162788800,False
2026-02-11,2026-02-11T21:22:09,5,16,False,726743000,False
2026-02-11,2026-02-11T21:22:10,11,16,False,1598834600,False
2026-02-11,2026-02-11T21:32:14,2,16,False,290697200,False
2026-02-11,2026-02-11T21:32:20,1,16,False,145348600,False
2026-02-11,2026-02-11T21:32:21,1,16,False,145348600,False
2026-02-11,2026-02-11T21:32:22,1,16,False,145348600,False
2026-02-11,2026-02-11T21:32:23,3,16,False,436045800,False
2026-02-11,2026-02-11T21:32:24,1,16,False,145348600,False
2026-02-11,2026-02-11T21:32:25,2,16,False,290697200,False
2026-02-11,2026-02-11T21:32:26,3,16,False,436045800,False
2026-02-11,2026-02-11T21:32:27,1,16,False,145348600,False
2026-02-11,2026-02-11T21:32:30,1,16,False,145348600,False
2026-02-11,2026-02-11T21:39:06,4,16,False,581394400,False
2026-02-11,2026-02-11T21:39:07,12,16,False,1744183200,False
2026-02-11,2026-02-11T21:44:15,2,16,False,290697200,False
2026-02-11,2026-02-11T21:44:16,14,16,False,2034880400,False
2026-02-11,2026-02-11T21:49:25,12,16,False,1744183200,False
2026-02-11,2026-02-11T21:49:26,4,16,False,581394400,False
2026-02-11,2026-02-11T21:54:34,7,16,False,1017440200,False
2026-02-11,2026-02-11T21:54:35,9,16,False,1308137400,False
2026-02-11,2026-02-11T21:59:43,4,16,False,581394400,False
2026-02-11,2026-02-11T21:59:44,12,16,False,1744183200,False
2026-02-11,2026-02-11T22:04:52,3,16,False,436045800,False
2026-02-11,2026-02-11T22:04:53,13,16,False,1889531800,False
2026-02-11,2026-02-11T22:10:02,14,16,False,2034880400,False
2026-02-11,2026-02-11T22:10:03,2,16,False,290697200,False
2026-02-11,2026-02-11T22:15:11,8,16,False,1162788800,False
2026-02-11,2026-02-11T22:15:12,8,16,False,1162788800,False
2026-02-11,2026-02-11T22:20:20,5,16,False,726743000,False
2026-02-11,2026-02-11T22:20:21,11,16,False,1598834600,False
2026-02-11,2026-02-11T22:25:29,2,16,False,290697200,False
2026-02-11,2026-02-11T22:25:30,14,16,False,2034880400,False
2026-02-11,2026-02-11T22:35:35,1,16,False,145348600,False
2026-02-11,2026-02-11T22:35:38,1,16,False,145348600,False
2026-02-11,2026-02-11T22:35:41,1,16,False,145348600,False
2026-02-11,2026-02-11T22:35:42,2,16,False,290697200,False
2026-02-11,2026-02-11T22:35:44,2,16,False,290697200,False
2026-02-11,2026-02-11T22:35:45,3,16,False,436045800,False
2026-02-11,2026-02-11T22:35:46,2,16,False,290697200,False
2026-02-11,2026-02-11T22:35:47,2,16,False,290697200,False
2026-02-11,2026-02-11T22:35:49,1,16,False,145348600,False
2026-02-11,2026-02-11T22:35:50,1,16,False,145348600,False
2026-02-11,2026-02-11T22:42:27,6,16,False,872091600,False
2026-02-11,2026-02-11T22:42:28,10,16,False,1453486000,False
2026-02-11,2026-02-11T22:47:36,3,16,False,436045800,False
2026-02-11,2026-02-11T22:47:37,13,16,False,1889531800,False
2026-02-11,2026-02-11T22:52:46,15,16,False,2180229000,False
2026-02-11,2026-02-11T22:52:47,1,16,False,145348600,False
2026-02-11,2026-02-11T22:57:55,11,16,False,1598834600,False
2026-02-11,2026-02-11T22:57:56,5,16,False,726743000,False
2026-02-11,2026-02-11T23:03:04,6,16,False,872091600,False
2026-02-11,2026-02-11T23:03:05,10,16,False,1453486000,False
2026-02-11,2026-02-11T23:08:13,3,16,False,436045800,False
2026-02-11,2026-02-11T23:08:14,13,16,False,1889531800,False
2026-02-11,2026-02-11T23:13:22,2,16,False,290697200,False
2026-02-11,2026-02-11T23:13:23,13,16,False,1889531800,False
2026-02-11,2026-02-11T23:13:24,1,16,False,145348600,False
2026-02-11,2026-02-11T23:18:32,12,16,False,1744183200,False
2026-02-11,2026-02-11T23:18:33,4,16,False,581394400,False
2026-02-11,2026-02-11T23:23:41,6,16,False,872091600,False
2026-02-11,2026-02-11T23:23:42,10,16,False,1453486000,False
2026-02-11,2026-02-11T23:28:50,4,16,False,581394400,False
2026-02-11,2026-02-11T23:28:51,12,16,False,1744183200,False
2026-02-11,2026-02-11T23:38:56,1,16,False,145348600,False
2026-02-11,2026-02-11T23:38:59,1,16,False,145348600,False
2026-02-11,2026-02-11T23:39:02,2,16,False,290697200,False
2026-02-11,2026-02-11T23:39:03,2,16,False,290697200,False
2026-02-11,2026-02-11T23:39:04,1,16,False,145348600,False
2026-02-11,2026-02-11T23:39:05,2,16,False,290697200,False
2026-02-11,2026-02-11T23:39:06,2,16,False,290697200,False
2026-02-11,2026-02-11T23:39:07,3,16,False,436045800,False
2026-02-11,2026-02-11T23:39:08,1,16,False,145348600,False
2026-02-11,2026-02-11T23:39:09,1,16,False,145348600,False
2026-02-11,2026-02-11T23:45:48,7,16,False,1017440200,False
2026-02-11,2026-02-11T23:45:49,9,16,False,1308137400,False
2026-02-11,2026-02-11T23:50:57,5,16,False,726743000,False
2026-02-11,2026-02-11T23:50:58,11,16,False,1598834600,False
2026-02-11,2026-02-11T23:56:06,3,16,False,436045800,False
2026-02-11,2026-02-11T23:56:07,13,16,False,1889531800,False
2026-02-12,2026-02-12T00:01:16,13,16,False,1889531800,False
2026-02-12,2026-02-12T00:01:17,3,16,False,436045800,False
2026-02-12,2026-02-12T00:06:25,10,16,False,1453486000,False
2026-02-12,2026-02-12T00:06:26,6,16,False,872091600,False
2026-02-12,2026-02-12T00:11:34,5,16,False,726743000,False
2026-02-12,2026-02-12T00:11:35,11,16,False,1598834600,False
2026-02-12,2026-02-12T00:16:43,3,16,False,436045800,False
2026-02-12,2026-02-12T00:16:44,13,16,False,1889531800,False
2026-02-12,2026-02-12T00:21:53,15,16,False,2180229000,False
2026-02-12,2026-02-12T00:21:54,1,16,False,145348600,False
2026-02-12,2026-02-12T00:27:02,11,16,False,1598834600,False
2026-02-12,2026-02-12T00:27:03,5,16,False,726743000,False
2026-02-12,2026-02-12T00:32:11,6,16,False,872091600,False
